beta,intercept,adf_stat,p_value,half_life,residuals,pair
0.7548215419605944,-18.887941184926405,-1.149961669355504,0.6947424037135768,248.28895637391832,"Date
2016-03-01    18.061180
2016-03-02    17.960255
2016-03-03    17.847330
2016-03-04    17.912764
2016-03-07    17.832032
                ...    
2026-03-09    48.550710
2026-03-10    50.255567
2026-03-11    50.307842
2026-03-12    52.769525
2026-03-13    53.163004
Name: spread, Length: 2524, dtype: float64",NVDA-AMD
0.7829018727050576,34.97470072790887,-2.425847471614999,0.13457363824615842,117.17949958546883,"Date
2016-03-01   -21.232412
2016-03-02   -21.078106
2016-03-03   -21.166293
2016-03-04   -21.759766
2016-03-07   -21.510125
                ...    
2026-03-09    43.036989
2026-03-10    43.908783
2026-03-11    52.169498
2026-03-12    38.703748
2026-03-13    51.115627
Name: spread, Length: 2524, dtype: float64",TSM-AVGO
2.4720346916717264,27.63202826465482,-2.1223736482437827,0.23561372587842205,185.8002671064518,"Date
2016-03-01     -6.658187
2016-03-02     -6.533141
2016-03-03     -6.108370
2016-03-04     -7.109262
2016-03-07     -7.825005
                 ...    
2026-03-09   -136.709374
2026-03-10   -132.303611
2026-03-11   -135.197016
2026-03-12   -138.997653
2026-03-13   -159.141563
Name: spread, Length: 2524, dtype: float64",META-GOOG
0.39105568254472656,16.675594844606437,-1.8937781047041784,0.3349937240280479,130.14589387712508,"Date
2019-06-12    -5.515157
2019-06-13    -8.850317
2019-06-14    -7.884061
2019-06-17    -9.886736
2019-06-18   -12.366356
                ...    
2026-03-09   -21.344594
2026-03-10   -21.724914
2026-03-11   -24.603945
2026-03-12   -21.222329
2026-03-13   -22.416170
Name: spread, Length: 1698, dtype: float64",PANW-CRWD
1.172816742954488,81.55907864273509,-3.4042182687007996,0.010815908909690787,76.21495244632247,"Date
2016-03-01   -25.108571
2016-03-02   -24.654001
2016-03-03   -24.448193
2016-03-04   -24.221037
2016-03-07   -24.725359
                ...    
2026-03-09   -25.770631
2026-03-10   -23.411236
2026-03-11   -23.041871
2026-03-12   -14.772189
2026-03-13   -21.984518
Name: spread, Length: 2524, dtype: float64",CRM-NOW
