ticker,model,distribution,aic,bic,log_likelihood,num_params,n_obs,param_mu,param_omega,param_alpha[1],param_beta[1],param_nu,param_eta,param_lambda,param_gamma[1],param_phi,param_d,param_beta
TSM,"GARCH(1,1)",ged,10421.929201583687,10451.091256219626,-5205.964600791844,5,2521,0.11368244421629696,0.02745642824914832,0.04717023563369099,0.9482462574257273,1.2805685147820522,,,,,,
TSM,"GJR-GARCH(1,1)",normal,10582.933949935305,10612.096004571244,-5286.466974967652,5,2521,0.11404999283160408,0.03953184025062545,0.052495162585892007,0.9426704058886803,,,,-0.004480341622317118,,,
TSM,"GJR-GARCH(1,1)",t,10407.044283784664,10442.038749347792,-5197.522141892332,6,2521,0.119546977707674,0.0253016175257859,0.04633260414576277,0.9474806364667988,5.1977284675938265,,,0.007962123063911726,,,
TSM,"GJR-GARCH(1,1)",skewt,10409.0396228322,10449.866499322516,-5197.5198114161,7,2521,0.11859385725338696,0.025290385695326118,0.046303358853694354,0.9475059505662422,,5.198343636863124,-0.0018680340749550528,0.007968248270643352,,,
TSM,"GJR-GARCH(1,1)",ged,10423.91138717758,10458.905852740709,-5205.95569358879,6,2521,0.1133022171660839,0.027479856577983238,0.046383625317837365,0.9482090394723479,1.2804671186124286,,,0.0016386251456215525,,,
TSM,"EGARCH(1,1)",normal,10575.443525607185,10604.605580243124,-5282.721762803592,5,2521,0.12923193063996058,0.03072055977636543,0.12846973667037906,0.9829079256348366,,,,0.00017087859184299645,,,
TSM,"EGARCH(1,1)",t,10399.735111575043,10434.72957713817,-5193.867555787521,6,2521,0.12309857389324919,0.024194925434233086,0.12703137282478505,0.988191290110357,5.271610823615097,,,-0.014471235656885488,,,
TSM,"EGARCH(1,1)",skewt,10401.727871346586,10442.5547478369,-5193.863935673293,7,2521,0.12426498107137932,0.024188166033225694,0.12706981449742086,0.9881943055230378,,5.271397046871672,0.0023282136380180485,-0.01442265773265056,,,
TSM,"EGARCH(1,1)",ged,10417.958110071106,10452.952575634234,-5202.979055035553,6,2521,0.12017025800951374,0.023967706005981915,0.12236217707852586,0.987157813382811,1.2843922650533481,,,-0.006949615968488681,,,
TSM,"FIGARCH(1,d,1)",normal,10555.686602325357,10584.848656961296,-5272.8433011626785,5,2521,0.10946832861603127,0.47748815254513677,,,,,,,0.18551417480762258,0.2595337667748169,0.3650464305160921
TSM,"FIGARCH(1,d,1)",t,10394.81491475722,10429.809380320348,-5191.40745737861,6,2521,0.12041926738896376,0.5556057555427042,,,5.847761613139468,,,,6.246284849382669e-15,0.2701275698701341,0.18679610799480545
TSM,"FIGARCH(1,d,1)",skewt,10396.79567805901,10437.622554549325,-5191.397839029505,7,2521,0.11876710470470551,0.5556384750465737,,,,5.848873273916638,-0.003719763131362923,,0.0,0.27002657279080156,0.1866683293215578
TSM,"FIGARCH(1,d,1)",ged,10410.32116864836,10445.315634211487,-5199.16058432418,6,2521,0.11305783340629637,0.5504855578974368,,,1.3103908532572976,,,,0.03866012737809539,0.2581568378798502,0.217679757917026
SNPS,"GARCH(1,1)",normal,10664.770403828974,10688.100047537726,-5328.385201914487,4,2521,0.10919563461793183,0.004793493883543573,0.00925744169890928,0.9907607414500241,,,,,,,
SNPS,"GARCH(1,1)",t,9916.352352354239,9945.514406990178,-4953.1761761771195,5,2521,0.16262996470320976,0.03243189502375103,0.078670783399641,0.921329216600359,3.9041618186802425,,,,,,
SNPS,"GARCH(1,1)",skewt,9910.573404357123,9945.56786992025,-4949.286702178561,6,2521,0.1253648635946144,0.03126075455522492,0.07835826208512015,0.9216417379148799,,3.9555965774990183,-0.07355485917553044,,,,
SNPS,"GARCH(1,1)",ged,10014.378128718796,10043.540183354735,-5002.189064359398,5,2521,0.16437153919091385,0.029492576728557506,0.05916986304239272,0.938734184693832,1.0106944581029818,,,,,,
SNPS,"GJR-GARCH(1,1)",normal,10645.366831819505,10674.528886455444,-5317.6834159097525,5,2521,0.12314038148902794,0.0029700768463701795,2.8817038213786737e-08,0.9940508175232521,,,,0.011898349609934283,,,
SNPS,"GJR-GARCH(1,1)",t,9904.131943671673,9939.126409234801,-4946.0659718358365,6,2521,0.15221057233068544,0.028497312846150997,0.03356408171040297,0.9266355293723544,3.8500304125552227,,,0.07960077783475974,,,
SNPS,"GJR-GARCH(1,1)",skewt,9895.116684641891,9935.943561132206,-4940.5583423209455,7,2521,0.10714126438933638,0.028796258491134884,0.029349287071866962,0.928063384513806,,3.9441183526702064,-0.08898001183713143,0.08517465682865406,,,
SNPS,"GJR-GARCH(1,1)",ged,10009.540006885203,10044.534472448331,-4998.770003442602,6,2521,0.15730249644197847,0.03339668276245952,0.03228030299027801,0.935738121062253,1.01,,,0.05458944059870261,,,
SNPS,"EGARCH(1,1)",normal,10521.023537540557,10550.185592176496,-5255.511768770279,5,2521,0.1573772147305506,0.0006398161945054033,-0.012241681189906059,0.998759052166624,,,,-0.037301276315410574,,,
SNPS,"EGARCH(1,1)",t,9870.873824964347,9905.868290527475,-4929.436912482173,6,2521,0.14605648212084346,0.02331380935153304,0.12384633763422291,0.989456745984685,3.9319735958961273,,,-0.04509915064341433,,,
SNPS,"EGARCH(1,1)",skewt,9860.93143843003,9901.758314920346,-4923.465719215015,7,2521,0.09699964189877937,0.024122639407501895,0.1187125881191319,0.9890852230522587,,4.016657124088188,-0.09499579662513911,-0.05151453477236694,,,
SNPS,"EGARCH(1,1)",ged,9969.534102838043,10004.52856840117,-4978.767051419021,6,2521,0.14875441504864276,0.022148307762950317,0.10442007890455288,0.9886840506199215,1.0390113862917285,,,-0.04397645732121719,,,
SNPS,"FIGARCH(1,d,1)",normal,10753.888509027354,10783.050563663293,-5371.944254513677,5,2521,0.11965712369132807,0.405750053444271,,,,,,,0.3584170581981464,0.28316588360370715,0.6064309348197755
SNPS,"FIGARCH(1,d,1)",t,9902.960270438725,9937.954736001853,-4945.480135219363,6,2521,0.15885493637151651,0.17975455721540465,,,4.265984541050444,,,,0.23498024287499383,0.3824088497607467,0.5189873262844135
SNPS,"FIGARCH(1,d,1)",skewt,9896.137413299813,9936.964289790129,-4941.068706649907,7,2521,0.12255249372073523,0.1696985601041042,,,,4.31690786219479,-0.07775293702265595,,0.23565426504108483,0.387973690749553,0.5293440899503894
SNPS,"FIGARCH(1,d,1)",ged,9992.09775699336,10027.092222556488,-4990.04887849668,6,2521,0.16336012979818207,0.23834929265340254,,,1.044529485690987,,,,0.2772528593067353,0.33222834455796557,0.5212667730252364
MSFT,"GARCH(1,1)",normal,9218.898185586235,9242.227829294987,-4605.449092793117,4,2521,0.10429283713599943,0.1304292640701568,0.12060326139307477,0.8339557172557144,,,,,,,
MSFT,"GARCH(1,1)",t,8959.573532402766,8988.735587038705,-4474.786766201383,5,2521,0.1308836171718506,0.07241478565267631,0.12306421606066634,0.8615555140499841,4.582843968713075,,,,,,
MSFT,"GARCH(1,1)",skewt,8958.668792304386,8993.663257867514,-4473.334396152193,6,2521,0.11284334589963314,0.07535071256609382,0.12384159275528951,0.85858143484048,,4.683092450857426,-0.045378073898543494,,,,
MSFT,"GARCH(1,1)",ged,8976.557980152746,9005.720034788685,-4483.278990076373,5,2521,0.10929981553469217,0.08684284468389007,0.11679958632389684,0.8552974379910173,1.1707420055176851,,,,,,
MSFT,"GJR-GARCH(1,1)",normal,9203.30414648836,9232.4662011243,-4596.65207324418,5,2521,0.07644321402300057,0.11775372005941376,0.04895448550213438,0.8573206993166071,,,,0.0994228458797906,,,
MSFT,"GJR-GARCH(1,1)",t,8940.148124974889,8975.142590538017,-4464.074062487444,6,2521,0.1109352252215187,0.07255456009604166,0.03666628900121134,0.8760583093212022,4.5998698215065374,,,0.1324417620743465,,,
MSFT,"GJR-GARCH(1,1)",skewt,8936.401988523054,8977.228865013369,-4461.200994261527,7,2521,0.08374466069837033,0.0782278264245642,0.034370800342133176,0.872362540545632,,4.711011135161835,-0.06483853094954492,0.14215976427104385,,,
MSFT,"GJR-GARCH(1,1)",ged,8960.669914355214,8995.664379918342,-4474.334957177607,6,2521,0.09342469388172682,0.08036988271673974,0.03416051575503296,0.8769448582650831,1.1735255170332821,,,0.11881700388682352,,,
MSFT,"EGARCH(1,1)",normal,9191.900708292495,9221.062762928434,-4590.950354146247,5,2521,0.07468247952557874,0.0442807985415651,0.15338730952375187,0.9585480696275691,,,,-0.07532942451595988,,,
MSFT,"EGARCH(1,1)",t,8920.673153684944,8955.667619248072,-4454.336576842472,6,2521,0.1034691386195097,0.03657278559245685,0.19097749134616118,0.9695160601805002,4.661855355483871,,,-0.09433829370245801,,,
MSFT,"EGARCH(1,1)",skewt,8916.401911709492,8957.228788199807,-4451.200955854746,7,2521,0.07558954578013104,0.03971548058166853,0.18923649856487465,0.9673188789992865,,4.752065147664907,-0.06802082335488437,-0.1017787665815906,,,
MSFT,"EGARCH(1,1)",ged,8945.982433442525,8980.976899005653,-4466.991216721262,6,2521,0.09000458885487546,0.03684346695673148,0.17252440984029196,0.9658705666613006,1.1761045373459345,,,-0.08656955782186576,,,
MSFT,"FIGARCH(1,d,1)",normal,9214.661668723393,9243.823723359332,-4602.330834361696,5,2521,0.10672437622814704,0.26904599849023336,,,,,,,0.0,0.33244705755526416,0.23071405778696735
MSFT,"FIGARCH(1,d,1)",t,8948.976289613986,8983.970755177113,-4468.488144806993,6,2521,0.12959728514483285,0.15452201175442318,,,4.728015126108051,,,,0.07644167181289126,0.4249328763231,0.39510565795343705
MSFT,"FIGARCH(1,d,1)",skewt,8947.5074905632,8988.334367053514,-4466.7537452816,7,2521,0.11061401397080003,0.1532540964380208,,,,4.8204509963641975,-0.049360804192069174,,0.07032832109019099,0.4185468310475563,0.3836942968081954
MSFT,"FIGARCH(1,d,1)",ged,8968.170660840402,9003.16512640353,-4478.085330420201,6,2521,0.10936590462845067,0.17784199532968933,,,1.1713521928063468,,,,0.033540619348298266,0.37761717386503657,0.31111509243130464
AMZN,"GARCH(1,1)",normal,10319.96687971168,10343.296523420431,-5155.98343985584,4,2521,0.14089005595482904,0.30649097890427174,0.17989414573506607,0.7593099605939316,,,,,,,
AMZN,"GARCH(1,1)",t,10034.04629299037,10063.208347626309,-5012.023146495185,5,2521,0.12906856912016723,0.10805705342628655,0.11482288574689503,0.8676388008984014,4.759452462282958,,,,,,
AMZN,"GARCH(1,1)",skewt,10034.413857536974,10069.408323100102,-5011.206928768487,6,2521,0.11283725261443549,0.10611044227877892,0.11295983339128736,0.8693427857990396,,4.787298591452182,-0.034580069193366,,,,
AMZN,"GARCH(1,1)",ged,10073.286501217406,10102.448555853345,-5031.643250608703,5,2521,0.13047481636305772,0.1686273275269475,0.13754973983088847,0.8285768145855212,1.1933298516027429,,,,,,
AMZN,"GJR-GARCH(1,1)",normal,10291.841136105466,10321.003190741405,-5140.920568052733,5,2521,0.09549168457972908,0.25490882312315677,0.06835464592117933,0.7982361748412825,,,,0.16081828249329502,,,
AMZN,"GJR-GARCH(1,1)",t,10016.229432987038,10051.223898550166,-5002.114716493519,6,2521,0.1073535133826759,0.09640874925392187,0.04057119757196364,0.8863401673666448,4.857452096977451,,,0.10902474470815332,,,
AMZN,"GJR-GARCH(1,1)",skewt,10015.04159223846,10055.868468728775,-5000.52079611923,7,2521,0.08397826915312229,0.09545101373846301,0.03827429194216103,0.888390982382185,,4.889606581064493,-0.04896325664476228,0.1111360326884271,,,
AMZN,"GJR-GARCH(1,1)",ged,10056.650746717225,10091.645212280353,-5022.3253733586125,6,2521,0.10913612285324698,0.14880497017095154,0.0527591655119833,0.8514572567289951,1.206945505326254,,,0.12620743785485258,,,
AMZN,"EGARCH(1,1)",normal,10252.619904046815,10281.781958682754,-5121.309952023407,5,2521,0.08374604397147986,0.09050953517160022,0.23849708964043367,0.9389051644520089,,,,-0.09708528134255033,,,
AMZN,"EGARCH(1,1)",t,9989.191860112414,10024.186325675542,-4988.595930056207,6,2521,0.10072670148052275,0.042305241476025914,0.18449800649873807,0.9740043597911182,5.0262015602791275,,,-0.07190751689415023,,,
AMZN,"EGARCH(1,1)",skewt,9988.134319935514,10028.96119642583,-4987.067159967757,7,2521,0.07664658352327304,0.0437352781582215,0.1833205933114007,0.9735435301443828,,5.047054625916862,-0.04827015583310981,-0.0743597214550585,,,
AMZN,"EGARCH(1,1)",ged,10030.265647489014,10065.260113052142,-5009.132823744507,6,2521,0.10253634451545447,0.05475552087017009,0.20038953918486305,0.9633565506848554,1.2238401071780987,,,-0.07831748126416192,,,
AMZN,"FIGARCH(1,d,1)",normal,10321.005299195767,10350.167353831706,-5155.502649597884,5,2521,0.1465505803881746,0.5354510393688924,,,,,,,0.06319764456371836,0.31019336088818855,0.21108957654731006
AMZN,"FIGARCH(1,d,1)",t,10015.82111014763,10050.815575710758,-5001.910555073815,6,2521,0.12985446792018085,0.26588743062545583,,,5.0841834342746335,,,,0.09889717726389476,0.3524544567259668,0.32994346769078575
AMZN,"FIGARCH(1,d,1)",skewt,10016.034173886192,10056.861050376507,-5001.017086943096,7,2521,0.1140102224177268,0.2579498565363519,,,,5.108486123437399,-0.036091936866766115,,0.10937811150412693,0.35191903553961945,0.34012638771887843
AMZN,"FIGARCH(1,d,1)",ged,10060.243583010495,10095.238048573623,-5024.1217915052475,6,2521,0.13186315603335208,0.340727353170476,,,1.1968567370579117,,,,0.06603810736661553,0.33881760015483275,0.27248994010430355
META,"GARCH(1,1)",normal,11302.28838608738,11325.618029796133,-5647.14419304369,4,2521,0.03410234071932238,0.6406067437409672,0.24971049878506638,0.701604626610048,,,,,,,
META,"GARCH(1,1)",t,10445.619674145115,10474.781728781054,-5217.8098370725575,5,2521,0.13785035541263854,0.04522990368468357,0.041203158127422417,0.9519446902229242,3.5595955714799103,,,,,,
META,"GARCH(1,1)",skewt,10447.092071035213,10482.08653659834,-5217.5460355176065,6,2521,0.12475522952546364,0.04492527827958075,0.04072085406449652,0.9521735950755722,,3.5858855900331963,-0.01944517203007376,,,,
META,"GARCH(1,1)",ged,10550.010117387603,10579.172172023542,-5270.005058693801,5,2521,0.10964103332095866,0.026507453326336656,0.025693653368807502,0.9680841514245525,1.01,,,,,,
META,"GJR-GARCH(1,1)",normal,11257.610005257313,11286.772059893252,-5623.805002628656,5,2521,0.09284682584310593,0.020183179182496232,0.0,0.982808352645578,,,,0.02829006858002667,,,
META,"GJR-GARCH(1,1)",t,10420.05591434379,10455.050379906917,-5204.027957171895,6,2521,0.1271135654410838,0.043670507568753326,0.012710086390131548,0.951001843398396,3.663639856658065,,,0.05682594690240181,,,
META,"GJR-GARCH(1,1)",skewt,10421.139356509444,10461.966232999759,-5203.569678254722,7,2521,0.11082683000053418,0.0444405495358011,0.01265033660922335,0.9507427447227544,,3.696720115557223,-0.02568947875434478,0.0571624046244389,,,
META,"GJR-GARCH(1,1)",ged,10526.983485202829,10561.977950765957,-5257.491742601414,6,2521,0.10557743520040372,0.021565014995036418,0.004130073815646526,0.9736877008772133,1.01,,,0.03273583910125575,,,
META,"EGARCH(1,1)",normal,11161.313627349757,11190.475681985696,-5575.656813674878,5,2521,0.03752500252999302,0.012545071165748985,0.041720507361802904,0.9961582286036029,,,,-0.03436280143948219,,,
META,"EGARCH(1,1)",t,10376.48214801398,10411.476613577108,-5182.24107400699,6,2521,0.10594117993544333,0.023854404767467818,0.09461077533014277,0.9891762796838933,3.8054037167403383,,,-0.055373281608654845,,,
META,"EGARCH(1,1)",skewt,10376.823427084022,10417.650303574337,-5181.411713542011,7,2521,0.08356797596796724,0.02464182847675761,0.09337768215469612,0.9888693269501573,,3.841502272304103,-0.03528370062617532,-0.05613888625157261,,,
META,"EGARCH(1,1)",ged,10487.399400978795,10522.393866541923,-5237.699700489397,6,2521,0.08727255084408196,0.018240805534379016,0.07530937279106503,0.9920243309225122,1.0118038803599592,,,-0.046010024381164714,,,
META,"FIGARCH(1,d,1)",normal,11233.794619859826,11262.956674495765,-5611.897309929913,5,2521,0.044120934716165294,0.863956553122021,,,,,,,2.198517948244902e-12,0.32980233481263677,0.2386943859577563
META,"FIGARCH(1,d,1)",t,10412.5848482308,10447.579313793927,-5200.2924241154,6,2521,0.13616313758194457,0.4887394095453194,,,3.852795492387706,,,,0.04514573238762079,0.2762791917195196,0.26322830076920595
META,"FIGARCH(1,d,1)",skewt,10414.095387832156,10454.922264322471,-5200.047693916078,7,2521,0.12502672875376425,0.48318305334278033,,,,3.8714292979977625,-0.018608100906787904,,0.047190843790366914,0.27524713407294976,0.26527083385475664
META,"FIGARCH(1,d,1)",ged,10514.541697999812,10549.53616356294,-5251.270848999906,6,2521,0.1076839849754446,0.5438849449881931,,,1.0100000000000031,,,,3.850383340219981e-17,0.273157314328328,0.21389256669860218
GOOG,"GARCH(1,1)",normal,9806.17377167387,9829.503415382622,-4899.086885836935,4,2521,0.09821638555390942,0.0431158815628971,0.04131990547108967,0.9460313743306987,,,,,,,
GOOG,"GARCH(1,1)",t,9421.363129258367,9450.525183894306,-4705.681564629183,5,2521,0.1440578544677316,0.03109328189673624,0.06942332617119011,0.9290472977606652,3.9120137462713167,,,,,,
GOOG,"GARCH(1,1)",skewt,9417.556349526976,9452.550815090104,-4702.778174763488,6,2521,0.11068218293380214,0.030764599634677703,0.06760699959112298,0.930285560608339,,3.943776782068012,-0.06413731108819634,,,,
GOOG,"GARCH(1,1)",ged,9465.249054724693,9494.411109360632,-4727.624527362346,5,2521,0.13881829743884475,0.036520014487075425,0.056154661183164076,0.9337129206631767,1.1117948935330868,,,,,,
GOOG,"GJR-GARCH(1,1)",normal,9788.341066453606,9817.503121089545,-4889.170533226803,5,2521,0.08568507031888918,0.02661931557295181,0.009072457089384332,0.9637944132800972,,,,0.03687925271735704,,,
GOOG,"GJR-GARCH(1,1)",t,9406.745415808571,9441.739881371699,-4697.372707904286,6,2521,0.13271890692973665,0.036876709085531416,0.029635635142653417,0.9289298236132632,3.913538261731125,,,0.07114032498410519,,,
GOOG,"GJR-GARCH(1,1)",skewt,9401.271180650154,9442.098057140469,-4693.635590325077,7,2521,0.09422970329792679,0.0393020518863498,0.028163764590596566,0.9289066609999529,,3.930021936775032,-0.07338452195926688,0.07423276486589933,,,
GOOG,"GJR-GARCH(1,1)",ged,9454.158395158414,9489.152860721542,-4721.079197579207,6,2521,0.12925223382152964,0.037218892436471106,0.02266427780480953,0.938254468232131,1.1153959696252016,,,0.05309300423027662,,,
GOOG,"EGARCH(1,1)",normal,9750.080195799528,9779.242250435467,-4870.040097899764,5,2521,0.06833800071617409,0.035109157029998825,0.11707607854128098,0.9757417573653618,,,,-0.03372983976737798,,,
GOOG,"EGARCH(1,1)",t,9382.666831551636,9417.661297114764,-4685.333415775818,6,2521,0.12219305879436783,0.030169465147424072,0.15006955636112962,0.9827526777171594,4.015744898190204,,,-0.0661592926621304,,,
GOOG,"EGARCH(1,1)",skewt,9374.45967494239,9415.286551432706,-4680.229837471195,7,2521,0.07905715125988753,0.033520166446640666,0.14747658975317823,0.9811873157478946,,4.020469960602139,-0.08655440912970988,-0.07174048134080308,,,
GOOG,"EGARCH(1,1)",ged,9431.826820206843,9466.821285769971,-4709.9134101034215,6,2521,0.1162014751147604,0.02882518031416308,0.13461699304853947,0.9796349384804118,1.1312967017475164,,,-0.051671553014882944,,,
GOOG,"FIGARCH(1,d,1)",normal,9772.437671593612,9801.599726229551,-4881.218835796806,5,2521,0.10353276720041706,0.3100756459144864,,,,,,,0.2791157649504481,0.25844867120702425,0.47329841212705487
GOOG,"FIGARCH(1,d,1)",t,9410.936246024427,9445.930711587554,-4699.468123012213,6,2521,0.14219561341927744,0.1888697765410522,,,4.247971128773649,,,,0.15638473242451784,0.37240444675106016,0.47268302008410823
GOOG,"FIGARCH(1,d,1)",skewt,9406.087052857994,9446.91392934831,-4696.043526428997,7,2521,0.10958829632019419,0.18977322046450498,,,,4.272341477919551,-0.06866104851828417,,0.153949951645671,0.3683774346074066,0.46918772823821553
GOOG,"FIGARCH(1,d,1)",ged,9450.558033785634,9485.552499348762,-4719.279016892817,6,2521,0.138346002727556,0.21001404265246687,,,1.1306694961486004,,,,0.19746240541255355,0.31343705917205406,0.45360088065076837
AAPL,"GARCH(1,1)",normal,9620.45098183179,9643.780625540541,-4806.225490915895,4,2521,0.15290655415140486,0.14622692060354614,0.10447733719640076,0.8497689581578304,,,,,,,
AAPL,"GARCH(1,1)",t,9354.758075226702,9383.920129862641,-4672.379037613351,5,2521,0.13071414603689666,0.09802916609166262,0.11011331002467041,0.8699006057571547,4.1961413516795245,,,,,,
AAPL,"GARCH(1,1)",skewt,9356.217338670638,9391.211804233766,-4672.108669335319,6,2521,0.12046956573467495,0.09795690167692483,0.10962327800094199,0.8700313333208453,,4.211012079154526,-0.019460649392066744,,,,
AAPL,"GARCH(1,1)",ged,9368.369527717547,9397.531582353486,-4679.184763858773,5,2521,0.11912114403752655,0.11355638339815105,0.10356469122119451,0.8614253398481327,1.1553481017915435,,,,,,
AAPL,"GJR-GARCH(1,1)",normal,9555.61356385435,9584.775618490288,-4772.806781927175,5,2521,0.11172726236767784,0.13994062432754356,0.0204555053313564,0.8556779029078715,,,,0.1612976742001457,,,
AAPL,"GJR-GARCH(1,1)",t,9319.784237680497,9354.778703243624,-4653.892118840248,6,2521,0.11309180728313968,0.1049883124745494,0.030150777377999663,0.8707588035557152,4.424458820800567,,,0.1488703812008728,,,
AAPL,"GJR-GARCH(1,1)",skewt,9320.852943262174,9361.67981975249,-4653.426471631087,7,2521,0.10049807030754355,0.10630326713184861,0.03028357480036398,0.8703992337686726,,4.440691640293619,-0.02562861869522815,0.14958327969641216,,,
AAPL,"GJR-GARCH(1,1)",ged,9331.680192549447,9366.674658112575,-4659.840096274724,6,2521,0.09969720887692886,0.1152902222235421,0.02529114196580264,0.8650460868611277,1.1849937339182712,,,0.14950504315411522,,,
AAPL,"EGARCH(1,1)",normal,9548.204849574857,9577.366904210796,-4769.102424787428,5,2521,0.11222957250768743,0.06017925664390737,0.18496556372970394,0.9488157503061617,,,,-0.11675909039383238,,,
AAPL,"EGARCH(1,1)",t,9312.995403796203,9347.989869359331,-4650.497701898102,6,2521,0.10665432797329905,0.047661474051076055,0.19445180611338087,0.9665701185837915,4.483060519619628,,,-0.09926756689083568,,,
AAPL,"EGARCH(1,1)",skewt,9314.191538268213,9355.018414758528,-4650.095769134106,7,2521,0.09634568960265197,0.04890432593973615,0.19459796704787202,0.9659520467470228,,4.49242443498211,-0.02354846890164757,-0.09969662045505927,,,
AAPL,"EGARCH(1,1)",ged,9326.145943924254,9361.140409487381,-4657.072971962127,6,2521,0.09612724445478557,0.05006349281708237,0.18658006358210158,0.959270037809183,1.1881569310445732,,,-0.10563544522818939,,,
AAPL,"FIGARCH(1,d,1)",normal,9628.598042729333,9657.760097365272,-4809.299021364666,5,2521,0.146323008809391,0.2559041262230544,,,,,,,0.26244459920114105,0.3118319481313848,0.44476259730694384
AAPL,"FIGARCH(1,d,1)",t,9344.933091981107,9379.927557544235,-4666.466545990554,6,2521,0.13119294589784455,0.1730463515794085,,,4.2776512763123185,,,,0.3016571743605497,0.39668565127880623,0.548140912119113
AAPL,"FIGARCH(1,d,1)",skewt,9346.12494308453,9386.951819574844,-4666.062471542265,7,2521,0.11897428148518971,0.1712488266852007,,,,4.295848452422429,-0.023841525712185695,,0.30299406550387575,0.3940118689922485,0.5481192647539497
AAPL,"FIGARCH(1,d,1)",ged,9364.185301766203,9399.179767329331,-4676.092650883102,6,2521,0.1171391798876258,0.16885814591133244,,,1.1471098398475308,,,,0.3106966185543137,0.3495748049436333,0.5184788222814862
CRM,"GARCH(1,1)",normal,10686.901235837144,10710.230879545896,-5339.450617918572,4,2521,0.1076503532550536,0.23503160448650146,0.15457061622872784,0.816812644833417,,,,,,,
CRM,"GARCH(1,1)",t,10201.900137136417,10231.062191772357,-5095.950068568209,5,2521,0.12177242845877692,0.05933584430792284,0.07426013416046282,0.9192220761120189,4.11207254459124,,,,,,
CRM,"GARCH(1,1)",skewt,10200.692638223414,10235.687103786542,-5094.346319111707,6,2521,0.0948037146742896,0.06229809903743015,0.07472933962057486,0.9173805210075174,,4.1772097123543475,-0.047390670916473976,,,,
